;Unnamed: 10;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
16142;;REPROVADO;a7f137d43e7d464f44e3c234ef986f70;0.0;92127264.0;57576596;4.0;4.4000001;0.0;f;2.0
16143;;INDEFERIDO;c56988f88fee67b606647c582492ba07;;92127264.0;57576596;;;;;
16144;;REPROVADO;8cc613a1edbaeb06e2787b81d2280b14;0.0;92127264.0;57576596;2.8;3.0;0.0;f;1.0
16145;;REPROVADO;8cc613a1edbaeb06e2787b81d2280b14;0.0;92127264.0;57576596;2.8;3.9000001;0.0;f;2.0
16146;;REPROVADO;8cc613a1edbaeb06e2787b81d2280b14;0.0;92127264.0;57576596;2.8;1.5;0.0;f;3.0
16147;;INDEFERIDO;90ab74b5b61a63a5e5098c2583e0a8a1;;92127264.0;57576596;;;;;
16148;;REPROVADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576596;0.7;2.20000005;6.0;f;1.0
16149;;REPROVADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576596;0.7;0.0;6.0;f;2.0
16150;;REPROVADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576596;0.7;0.0;6.0;f;3.0
16151;;INDEFERIDO;ca2899f162df2806e8f05a50fe4ec9a0;;92127264.0;57576596;;;;;
16152;;REPROVADO;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57576596;0.6;1.89999998;6.0;f;1.0
16153;;REPROVADO;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57576596;0.6;0.0;6.0;f;2.0
16154;;REPROVADO;e1b01dddfefb34bbf9739d100d7f62bf;0.0;92127264.0;57576596;0.6;0.0;6.0;f;3.0
16155;;REPROVADO;3fca4ed1d677f18128430e1d5dd87147;0.0;92127264.0;57576596;0.1;0.400000006;6.0;f;1.0
16156;;REPROVADO;3fca4ed1d677f18128430e1d5dd87147;0.0;92127264.0;57576596;0.1;0.0;6.0;f;2.0
16157;;REPROVADO;3fca4ed1d677f18128430e1d5dd87147;0.0;92127264.0;57576596;0.1;0.0;6.0;f;3.0
16158;;REPROVADO;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576596;0.0;0.0;8.0;f;1.0
16159;;REPROVADO;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576596;0.0;0.0;8.0;f;2.0
16160;;REPROVADO;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576596;0.0;0.0;8.0;f;3.0
16161;;REPROVADO;e8686759f0834448378a63724a7f31e4;0.0;92127264.0;57576596;3.3;4.30000019;2.0;f;1.0
16162;;REPROVADO;e8686759f0834448378a63724a7f31e4;0.0;92127264.0;57576596;3.3;3.4000001;2.0;f;2.0
16163;;REPROVADO;e8686759f0834448378a63724a7f31e4;0.0;92127264.0;57576596;3.3;2.20000005;2.0;f;3.0
16164;;REPROVADO;841a4b19383a7b15a267e8f02035e7bc;0.0;92127264.0;57576596;0.9;2.5999999;6.0;f;1.0
16165;;REPROVADO;841a4b19383a7b15a267e8f02035e7bc;0.0;92127264.0;57576596;0.9;0.0;6.0;f;2.0
16166;;REPROVADO;841a4b19383a7b15a267e8f02035e7bc;0.0;92127264.0;57576596;0.9;0.0;6.0;f;3.0
16167;;REPROVADO;db5f6b6f8de71c14f9eac4b391749d64;0.0;92127264.0;57576596;0.0;0.0;8.0;f;1.0
16168;;REPROVADO;db5f6b6f8de71c14f9eac4b391749d64;0.0;92127264.0;57576596;0.0;0.0;8.0;f;2.0
16169;;REPROVADO;db5f6b6f8de71c14f9eac4b391749d64;0.0;92127264.0;57576596;0.0;0.0;8.0;f;3.0
16170;;REPROVADO;d6d90135f2a7d4728ec1a0aa4b632ffc;0.0;92127264.0;57576596;0.4;0.0;6.0;f;1.0
16171;;REPROVADO;d6d90135f2a7d4728ec1a0aa4b632ffc;0.0;92127264.0;57576596;0.4;1.10000002;6.0;f;2.0
16172;;REPROVADO;d6d90135f2a7d4728ec1a0aa4b632ffc;0.0;92127264.0;57576596;0.4;0.0;6.0;f;3.0
16173;;APROVADO POR NOTA;f673fe5f37a7d514e7b5d3d947b7a61a;0.0;92127264.0;57576596;5.5;6.900000099999999;2.0;f;1.0
16174;;APROVADO POR NOTA;f673fe5f37a7d514e7b5d3d947b7a61a;0.0;92127264.0;57576596;5.5;4.4000001;2.0;f;2.0
16175;;APROVADO POR NOTA;f673fe5f37a7d514e7b5d3d947b7a61a;0.0;92127264.0;57576596;5.5;5.19999981;2.0;f;3.0
16176;;REPROVADO;d1343e02221723f429e535bcd27ecca0;0.0;92127264.0;57576596;1.6;0.0;6.0;f;3.0
16177;;REPROVADO;d1343e02221723f429e535bcd27ecca0;0.0;92127264.0;57576596;1.6;1.0;6.0;f;2.0
16178;;REPROVADO;d1343e02221723f429e535bcd27ecca0;0.0;92127264.0;57576596;1.6;3.70000005;6.0;f;1.0
16179;;TRANCADO;b2c08b44f80b6dd6717a8f0a712046ef;0.0;92127264.0;57576596;;;;f;1.0
16180;;TRANCADO;b2c08b44f80b6dd6717a8f0a712046ef;0.0;92127264.0;57576596;;;;f;2.0
16181;;TRANCADO;b2c08b44f80b6dd6717a8f0a712046ef;0.0;92127264.0;57576596;;;;f;3.0
16182;;REPROVADO;ae15bd616d99a6f4618f2045b8dc0076;0.0;92127264.0;57576596;1.6;1.79999995;4.0;f;2.0
16183;;REPROVADO;ae15bd616d99a6f4618f2045b8dc0076;0.0;92127264.0;57576596;1.6;0.0;4.0;f;3.0
16184;;REPROVADO;ae15bd616d99a6f4618f2045b8dc0076;0.0;92127264.0;57576596;1.6;3.0999999;4.0;f;1.0
16185;;REPROVADO;abba494a3f964a7fe18164c54b70c90c;0.0;92127264.0;57576596;1.9;2.20000005;2.0;f;1.0
16186;;REPROVADO;abba494a3f964a7fe18164c54b70c90c;0.0;92127264.0;57576596;1.9;3.4000001;2.0;f;2.0
16187;;REPROVADO;abba494a3f964a7fe18164c54b70c90c;0.0;92127264.0;57576596;1.9;0.0;2.0;f;3.0
16188;;REPROVADO;11ce638ad8a99119f42559a319c67b41;0.0;92127264.0;57576596;3.6;4.80000019;0.0;f;1.0
16189;;REPROVADO;11ce638ad8a99119f42559a319c67b41;0.0;92127264.0;57576596;3.6;5.30000019;0.0;f;2.0
16190;;REPROVADO;11ce638ad8a99119f42559a319c67b41;0.0;92127264.0;57576596;3.6;0.5;0.0;t;3.0
16191;;REPROVADO;e22deea3b80f9f8e63dd256ba06a8831;0.0;92127264.0;57576596;1.3;3.79999995;6.0;f;1.0
16192;;REPROVADO;e22deea3b80f9f8e63dd256ba06a8831;0.0;92127264.0;57576596;1.3;0.0;6.0;f;2.0
16193;;REPROVADO;e22deea3b80f9f8e63dd256ba06a8831;0.0;92127264.0;57576596;1.3;0.0;6.0;f;3.0
16194;;APROVADO;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;57576784;8.8;10.0;0.0;f;1.0
16195;;APROVADO;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;57576784;8.8;9.5;0.0;f;2.0
16196;;APROVADO;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;57576784;8.8;6.80000019;0.0;f;3.0
16197;;APROVADO POR NOTA;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57576530;6.0;7.30000019;16.0;f;2.0
16198;;APROVADO POR NOTA;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57576530;6.0;3.5999999;16.0;f;3.0
16199;;APROVADO POR NOTA;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57576530;6.0;7.19999981;16.0;f;1.0
16200;;APROVADO POR NOTA;d7b58bab180a9bd03cf21de16b2806fa;0.0;92127264.0;57576530;5.8;4.80000019;16.0;f;1.0
16201;;APROVADO POR NOTA;d7b58bab180a9bd03cf21de16b2806fa;0.0;92127264.0;57576530;5.8;6.900000099999999;16.0;f;2.0
16202;;APROVADO POR NOTA;d7b58bab180a9bd03cf21de16b2806fa;0.0;92127264.0;57576530;5.8;5.5999999;16.0;f;3.0
16203;;INDEFERIDO;1b1bb78ab66b8a12f8e0f0b569669bb8;;92127264.0;57576530;;;;;
16204;;APROVADO POR NOTA;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576530;5.2;5.5999999;4.0;f;1.0
16205;;APROVADO POR NOTA;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576530;5.2;6.5;4.0;f;2.0
16206;;APROVADO POR NOTA;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57576530;5.2;3.5;4.0;f;3.0
16207;;APROVADO POR NOTA;35a41fdcd22b22af9e0ac8a565a8246a;0.0;92127264.0;57576530;5.0;5.69999981;0.0;f;1.0
16208;;APROVADO POR NOTA;35a41fdcd22b22af9e0ac8a565a8246a;0.0;92127264.0;57576530;5.0;4.099999899999999;0.0;f;2.0
16209;;APROVADO POR NOTA;35a41fdcd22b22af9e0ac8a565a8246a;0.0;92127264.0;57576530;5.0;5.0999999;0.0;f;3.0
16210;;APROVADO;ffa1e504d02451eaae59e0a66a3bb95b;0.0;92127264.0;57576530;8.3;9.5;8.0;f;1.0
16211;;APROVADO;ffa1e504d02451eaae59e0a66a3bb95b;0.0;92127264.0;57576530;8.3;7.0;8.0;f;2.0
16212;;APROVADO;ffa1e504d02451eaae59e0a66a3bb95b;0.0;92127264.0;57576530;8.3;8.30000019;8.0;f;3.0
16213;;APROVADO POR NOTA;d531c7e77bd325149ba25393287b693d;0.0;92127264.0;57576530;6.3;6.80000019;2.0;f;1.0
16214;;APROVADO POR NOTA;d531c7e77bd325149ba25393287b693d;0.0;92127264.0;57576530;6.3;6.0;2.0;f;2.0
16215;;APROVADO POR NOTA;d531c7e77bd325149ba25393287b693d;0.0;92127264.0;57576530;6.3;6.0;2.0;f;3.0
16216;;APROVADO POR NOTA;fc72d8ee796c35244b10adcfa1847eda;0.0;92127264.0;57576530;5.3;6.69999981;0.0;f;1.0
16217;;APROVADO POR NOTA;fc72d8ee796c35244b10adcfa1847eda;0.0;92127264.0;57576530;5.3;5.80000019;0.0;f;2.0
16218;;APROVADO POR NOTA;fc72d8ee796c35244b10adcfa1847eda;0.0;92127264.0;57576530;5.3;1.60000002;0.0;t;3.0
16219;;REPROVADO POR MÉDIA E POR FALTAS;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576530;0.0;0.0;50.0;f;1.0
16220;;REPROVADO POR MÉDIA E POR FALTAS;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576530;0.0;0.0;50.0;f;2.0
16221;;REPROVADO POR MÉDIA E POR FALTAS;432e6fa6191228bfe54ab1b03b3789a8;0.0;92127264.0;57576530;0.0;0.0;50.0;f;3.0
16222;;INDEFERIDO;1b1bb78ab66b8a12f8e0f0b569669bb8;;92127264.0;57576530;;;;;
16223;;REPROVADO;5568d7dd6c44175d3f865cdb1dbc29a2;0.0;92127264.0;57576530;2.6;4.80000019;8.0;f;1.0
16224;;REPROVADO;5568d7dd6c44175d3f865cdb1dbc29a2;0.0;92127264.0;57576530;2.6;3.0999999;8.0;f;2.0
16225;;REPROVADO;5568d7dd6c44175d3f865cdb1dbc29a2;0.0;92127264.0;57576530;2.6;0.0;8.0;f;3.0
16226;;INDEFERIDO;3fd258305978d55024b9066e75a89ed4;;92127264.0;57576530;;;;;
16227;;DESISTENCIA;93c17fab164b117a44531e09a64c8e4b;;92127264.0;57576530;;;;;
16228;;REPROVADO;29c131e1fa5dc358c33cf9868d079ca1;0.0;92127264.0;57576530;3.4;3.20000005;0.0;f;2.0
16229;;REPROVADO;29c131e1fa5dc358c33cf9868d079ca1;0.0;92127264.0;57576530;3.4;0.0;0.0;f;3.0
16230;;REPROVADO;29c131e1fa5dc358c33cf9868d079ca1;0.0;92127264.0;57576530;3.4;7.0;0.0;f;1.0
16231;;REPROVADO POR MÉDIA E POR FALTAS;76a56ad613bcbefabd97dea0dc2d3aa9;0.0;92127264.0;57576530;0.0;0.0;40.0;f;2.0
16232;;REPROVADO POR MÉDIA E POR FALTAS;76a56ad613bcbefabd97dea0dc2d3aa9;0.0;92127264.0;57576530;0.0;0.0;40.0;f;3.0
16233;;REPROVADO POR MÉDIA E POR FALTAS;76a56ad613bcbefabd97dea0dc2d3aa9;0.0;92127264.0;57576530;0.0;0.0;40.0;f;1.0
16234;;TRANCADO;8767a1fa713a27cf2e7b5a6ce59053a7;0.0;92127264.0;57576530;;;;f;1.0
16235;;TRANCADO;8767a1fa713a27cf2e7b5a6ce59053a7;0.0;92127264.0;57576530;;;;f;2.0
16236;;TRANCADO;8767a1fa713a27cf2e7b5a6ce59053a7;0.0;92127264.0;57576530;;;;f;3.0
16237;;TRANCADO;882b1f91339374b8c05d0dde314844bb;0.0;92127264.0;57576530;;;;f;1.0
16238;;TRANCADO;882b1f91339374b8c05d0dde314844bb;0.0;92127264.0;57576530;;;;f;2.0
16239;;TRANCADO;882b1f91339374b8c05d0dde314844bb;0.0;92127264.0;57576530;;;;f;3.0
16240;;REPROVADO POR MÉDIA E POR FALTAS;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57576530;0.0;0.0;50.0;f;1.0
16241;;REPROVADO POR MÉDIA E POR FALTAS;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57576530;0.0;0.0;50.0;f;2.0
16242;;REPROVADO POR MÉDIA E POR FALTAS;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57576530;0.0;0.0;50.0;f;3.0
16243;;APROVADO POR NOTA;1b1bb78ab66b8a12f8e0f0b569669bb8;0.0;92127264.0;57576530;5.6;8.0;0.0;f;1.0
16244;;APROVADO POR NOTA;1b1bb78ab66b8a12f8e0f0b569669bb8;0.0;92127264.0;57576530;5.6;5.30000019;0.0;f;2.0
16245;;APROVADO POR NOTA;1b1bb78ab66b8a12f8e0f0b569669bb8;0.0;92127264.0;57576530;5.6;0.0;0.0;t;3.0
16246;;APROVADO POR NOTA;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57576530;6.0;6.5;0.0;f;1.0
16247;;APROVADO POR NOTA;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57576530;6.0;5.0;0.0;f;2.0
16248;;APROVADO POR NOTA;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57576530;6.0;2.5;0.0;t;3.0
16249;;DESISTENCIA;8617548982a251170019500fbe5ebea9;;92127264.0;57576530;;;;;
16250;;REPROVADO;5b42964504a3ae73a2cd2cca7b8b56a5;0.0;92127264.0;57576530;3.9;6.30000019;0.0;f;1.0
16251;;REPROVADO;5b42964504a3ae73a2cd2cca7b8b56a5;0.0;92127264.0;57576530;3.9;5.5;0.0;f;2.0
16252;;REPROVADO;5b42964504a3ae73a2cd2cca7b8b56a5;0.0;92127264.0;57576530;3.9;0.0;0.0;f;3.0
16253;;TRANCADO;a109022fb57e840c115b0f5bb04dc7f3;0.0;92127264.0;57576530;;;;f;1.0
16254;;TRANCADO;a109022fb57e840c115b0f5bb04dc7f3;0.0;92127264.0;57576530;;;;f;2.0
16255;;TRANCADO;a109022fb57e840c115b0f5bb04dc7f3;0.0;92127264.0;57576530;;;;f;3.0
16256;;INDEFERIDO;b12f0f1730d8f89754106348d1bc74df;;92127264.0;57576530;;;;;
16257;;APROVADO POR NOTA;7d66983b7aa4495bd007b342cc0ea782;0.0;92127264.0;57576574;5.0;3.0;0.0;f;1.0
16258;;APROVADO POR NOTA;7d66983b7aa4495bd007b342cc0ea782;0.0;92127264.0;57576574;5.0;7.0;0.0;f;2.0
16259;;APROVADO POR NOTA;d0600a379a44be7cde770dfa25460055;0.0;92127264.0;57576574;5.4;7.69999981;0.0;f;1.0
16260;;APROVADO POR NOTA;d0600a379a44be7cde770dfa25460055;0.0;92127264.0;57576574;5.4;3.0;0.0;f;2.0
16261;;APROVADO POR NOTA;3887789313d1186838e6435e22f790c0;0.0;92127264.0;57576574;5.7;4.0;0.0;f;2.0
16262;;APROVADO POR NOTA;3887789313d1186838e6435e22f790c0;0.0;92127264.0;57576574;5.7;7.30000019;0.0;f;1.0
16263;;APROVADO POR NOTA;3ccc4768d600cec2599e6570366828fd;0.0;92127264.0;57576574;5.7;7.30000019;0.0;f;1.0
16264;;APROVADO POR NOTA;3ccc4768d600cec2599e6570366828fd;0.0;92127264.0;57576574;5.7;4.0;0.0;f;2.0
16265;;DESISTENCIA;ae15bd616d99a6f4618f2045b8dc0076;;92127264.0;57576574;;;;;
16266;;APROVADO POR NOTA;23c1d1e7e49befc81b6a8f1249b4cc6a;0.0;92127264.0;57576574;5.0;6.19999981;0.0;f;2.0
16267;;APROVADO POR NOTA;23c1d1e7e49befc81b6a8f1249b4cc6a;0.0;92127264.0;57576574;5.0;3.70000005;0.0;f;1.0
16268;;APROVADO POR NOTA;92460858d1e1b710f1458a8ea5921309;0.0;92127264.0;57576574;6.4;5.80000019;0.0;f;1.0
16269;;APROVADO POR NOTA;92460858d1e1b710f1458a8ea5921309;0.0;92127264.0;57576574;6.4;7.0;0.0;f;2.0
16270;;APROVADO POR NOTA;2ebbaa51b82874c8773f3da6ab13bc2b;0.0;92127264.0;57576574;6.2;8.39999962;0.0;f;1.0
16271;;APROVADO POR NOTA;2ebbaa51b82874c8773f3da6ab13bc2b;0.0;92127264.0;57576574;6.2;4.0;0.0;f;2.0
16272;;APROVADO POR NOTA;282e9cf50e912701de19a933dc4e58f7;0.0;92127264.0;57576574;6.6;9.19999981;0.0;f;1.0
16273;;APROVADO POR NOTA;282e9cf50e912701de19a933dc4e58f7;0.0;92127264.0;57576574;6.6;4.0;0.0;f;2.0
16274;;APROVADO POR NOTA;6e18f76992457c4d8c48bad107106031;0.0;92127264.0;57576574;6.6;9.5;0.0;f;1.0
16275;;APROVADO POR NOTA;6e18f76992457c4d8c48bad107106031;0.0;92127264.0;57576574;6.6;3.5999999;0.0;f;2.0
16276;;APROVADO POR NOTA;078f0e201bb563e161a0ced85cd0082c;0.0;92127264.0;57576574;5.9;4.0;0.0;f;2.0
16277;;APROVADO POR NOTA;078f0e201bb563e161a0ced85cd0082c;0.0;92127264.0;57576574;5.9;7.69999981;0.0;f;1.0
16278;;DESISTENCIA;e55b5ac298ca7475468d5458ccf23e7f;;92127264.0;57576574;;;;;
16279;;TRANCADO;62be3b26e42a33ac50eae98a694e404d;0.0;92127264.0;57576574;;;;f;1.0
16280;;TRANCADO;62be3b26e42a33ac50eae98a694e404d;0.0;92127264.0;57576574;;;;f;2.0
16281;;REPROVADO;6b74218206a3c11a684ce39e85187fbf;0.0;92127264.0;57576574;1.6;3.20000005;0.0;f;1.0
16282;;REPROVADO;6b74218206a3c11a684ce39e85187fbf;0.0;92127264.0;57576574;1.6;0.0;0.0;f;2.0
16283;;REPROVADO;5cef7183dc8f4d12fdb6ddfb4be90d93;0.0;92127264.0;57576574;1.8;0.0;0.0;f;2.0
16284;;REPROVADO;5cef7183dc8f4d12fdb6ddfb4be90d93;0.0;92127264.0;57576574;1.8;3.5;0.0;f;1.0
16285;;APROVADO;efbd5cad59841a2408bd73378154f7d2;0.0;92127264.0;57576574;9.3;9.5;0.0;f;1.0
16286;;APROVADO;efbd5cad59841a2408bd73378154f7d2;0.0;92127264.0;57576574;9.3;9.10000038;0.0;f;2.0
16287;;APROVADO POR NOTA;ebb09f7f9a5678dd5efde978b47b9f21;0.0;92127264.0;57576574;6.7;3.70000005;0.0;f;1.0
16288;;APROVADO POR NOTA;ebb09f7f9a5678dd5efde978b47b9f21;0.0;92127264.0;57576574;6.7;9.69999981;0.0;f;2.0
16289;;APROVADO;c8d6dc633b2240a6be2d9f73158aa5fc;0.0;92127264.0;57576574;8.6;9.5;0.0;f;1.0
16290;;APROVADO;c8d6dc633b2240a6be2d9f73158aa5fc;0.0;92127264.0;57576574;8.6;7.599999900000001;0.0;f;2.0
16291;;APROVADO POR NOTA;06efc18f80e78fadb2e507e467725e73;0.0;92127264.0;57576574;5.6;3.0;0.0;f;2.0
16292;;APROVADO POR NOTA;06efc18f80e78fadb2e507e467725e73;0.0;92127264.0;57576574;5.6;8.10000038;0.0;f;1.0
16293;;APROVADO POR NOTA;546ba6351f2d602f94bbb41f01c1a0ee;0.0;92127264.0;57576574;6.0;8.89999962;0.0;f;1.0
16294;;APROVADO POR NOTA;546ba6351f2d602f94bbb41f01c1a0ee;0.0;92127264.0;57576574;6.0;3.0;0.0;f;2.0
16295;;APROVADO POR NOTA;8734db3333fa3c54d27b6cfbcd0ebd8d;0.0;92127264.0;57576574;5.0;4.5999999;0.0;f;2.0
16296;;APROVADO POR NOTA;8734db3333fa3c54d27b6cfbcd0ebd8d;0.0;92127264.0;57576574;5.0;5.4000001;0.0;f;1.0
16297;;APROVADO POR NOTA;d2c9f722ac5b1c844e7e193715f223c3;0.0;92127264.0;57576574;5.9;8.69999981;0.0;f;1.0
16298;;APROVADO POR NOTA;d2c9f722ac5b1c844e7e193715f223c3;0.0;92127264.0;57576574;5.9;3.0;0.0;f;2.0
16299;;APROVADO POR NOTA;91c7ed3ee7ecba6667c9bec92a44722c;0.0;92127264.0;57576574;5.4;7.80000019;0.0;f;1.0
16300;;APROVADO POR NOTA;91c7ed3ee7ecba6667c9bec92a44722c;0.0;92127264.0;57576574;5.4;3.0;0.0;f;2.0
16301;;APROVADO POR NOTA;141564a95dbf61deed9e99ca2f3f7019;0.0;92127264.0;57576574;6.8;5.30000019;0.0;f;1.0
16302;;APROVADO POR NOTA;141564a95dbf61deed9e99ca2f3f7019;0.0;92127264.0;57576574;6.8;8.19999981;0.0;f;2.0
16303;;APROVADO;5022702e8f2f2c3d2c98021b4be0e33b;0.0;92127264.0;57576574;9.4;9.5;0.0;f;1.0
16304;;APROVADO;5022702e8f2f2c3d2c98021b4be0e33b;0.0;92127264.0;57576574;9.4;9.30000019;0.0;f;2.0
16305;;APROVADO POR NOTA;4b15808197777b82c3006f04f4108c73;0.0;92127264.0;57576574;6.1;9.19999981;0.0;f;1.0
16306;;APROVADO POR NOTA;4b15808197777b82c3006f04f4108c73;0.0;92127264.0;57576574;6.1;3.0;0.0;f;2.0
16307;;DESISTENCIA;34eaf88a79125d3c875b7201c8a7bad9;;92127264.0;57576574;;;;;
16308;;APROVADO POR NOTA;f5cf2386f0a69cabe61b4a6a6b7230d5;0.0;92127264.0;57576574;6.7;3.70000005;0.0;f;1.0
16309;;APROVADO POR NOTA;f5cf2386f0a69cabe61b4a6a6b7230d5;0.0;92127264.0;57576574;6.7;9.69999981;0.0;f;2.0
16310;;APROVADO;8617548982a251170019500fbe5ebea9;0.0;92127264.0;57576574;7.7;7.0;0.0;f;2.0
16311;;APROVADO;8617548982a251170019500fbe5ebea9;0.0;92127264.0;57576574;7.7;8.30000019;0.0;f;1.0
16312;;APROVADO POR NOTA;56b3400157f6f24ff2d476b0452f78e3;0.0;92127264.0;57576582;6.0;9.0;0.0;f;1.0
16313;;APROVADO POR NOTA;56b3400157f6f24ff2d476b0452f78e3;0.0;92127264.0;57576582;6.0;3.0;0.0;f;2.0
16314;;APROVADO POR NOTA;8115d4300b3d799016505adae5c94249;0.0;92127264.0;57576582;6.0;9.0;0.0;f;1.0
16315;;APROVADO POR NOTA;8115d4300b3d799016505adae5c94249;0.0;92127264.0;57576582;6.0;3.0;0.0;f;2.0
16316;;APROVADO;f20199e35adb3eb3397143f91c1f78c9;0.0;92127264.0;57576582;8.8;9.19999981;0.0;f;1.0
16317;;APROVADO;f20199e35adb3eb3397143f91c1f78c9;0.0;92127264.0;57576582;8.8;8.39999962;0.0;f;2.0
16318;;APROVADO POR NOTA;62db0b16e49a4de19739dd11d133b540;0.0;92127264.0;57576582;5.4;7.80000019;0.0;f;1.0
16319;;APROVADO POR NOTA;62db0b16e49a4de19739dd11d133b540;0.0;92127264.0;57576582;5.4;3.0;0.0;f;2.0
16320;;APROVADO;59fdeccdaf60bbcaee842c77df95628e;0.0;92127264.0;57576582;8.4;8.69999981;0.0;f;1.0
16321;;APROVADO;59fdeccdaf60bbcaee842c77df95628e;0.0;92127264.0;57576582;8.4;8.0;0.0;f;2.0
16322;;APROVADO POR NOTA;d9767f5a6e88adb4e6b065ca12a93c62;0.0;92127264.0;57576582;5.2;6.30000019;0.0;f;1.0
16323;;APROVADO POR NOTA;d9767f5a6e88adb4e6b065ca12a93c62;0.0;92127264.0;57576582;5.2;4.0;0.0;f;2.0
16324;;APROVADO;151066e04f1fe51dde35ea424cfab638;0.0;92127264.0;57576582;9.0;8.89999962;0.0;f;1.0
16325;;APROVADO;151066e04f1fe51dde35ea424cfab638;0.0;92127264.0;57576582;9.0;9.0;0.0;f;2.0
16326;;APROVADO POR NOTA;976f4071298703defb5965ab433f15ac;0.0;92127264.0;57576582;6.6;5.5999999;0.0;f;1.0
16327;;APROVADO POR NOTA;976f4071298703defb5965ab433f15ac;0.0;92127264.0;57576582;6.6;7.599999900000001;0.0;f;2.0
16328;;APROVADO;0f72067ed35dd81348240f339ef75fa3;0.0;92127264.0;57576582;9.5;9.5;0.0;f;1.0
16329;;APROVADO;0f72067ed35dd81348240f339ef75fa3;0.0;92127264.0;57576582;9.5;9.39999962;0.0;f;2.0
16330;;APROVADO POR NOTA;410ce328226d331bcc23d4fe15784c06;0.0;92127264.0;57576582;5.0;3.0;0.0;f;1.0
16331;;APROVADO POR NOTA;410ce328226d331bcc23d4fe15784c06;0.0;92127264.0;57576582;5.0;7.0;0.0;f;2.0
16332;;APROVADO POR NOTA;b49ca96f5c6a679a922690d794c2b2d0;0.0;92127264.0;57576582;6.3;8.5;0.0;f;1.0
16333;;APROVADO POR NOTA;b49ca96f5c6a679a922690d794c2b2d0;0.0;92127264.0;57576582;6.3;4.0;0.0;f;2.0
16334;;APROVADO POR NOTA;d6d35cd32720fb1e6acda692ba7117bc;0.0;92127264.0;57576582;6.1;8.10000038;0.0;f;1.0
16335;;APROVADO POR NOTA;d6d35cd32720fb1e6acda692ba7117bc;0.0;92127264.0;57576582;6.1;4.0;0.0;f;2.0
16336;;APROVADO;cee3a20c946596d03e871ff34ed174b9;0.0;92127264.0;57576582;8.4;8.69999981;0.0;f;1.0
16337;;APROVADO;cee3a20c946596d03e871ff34ed174b9;0.0;92127264.0;57576582;8.4;8.0;0.0;f;2.0
16338;;APROVADO POR NOTA;749d6bd07c00d050d8dcae6a07244938;0.0;92127264.0;57576582;6.0;9.0;0.0;f;1.0
16339;;APROVADO POR NOTA;749d6bd07c00d050d8dcae6a07244938;0.0;92127264.0;57576582;6.0;3.0;0.0;f;2.0
16340;;APROVADO POR NOTA;4c95cd77f07faf443107462d6b6540d3;0.0;92127264.0;57576582;6.2;4.0;0.0;f;2.0
16341;;APROVADO POR NOTA;4c95cd77f07faf443107462d6b6540d3;0.0;92127264.0;57576582;6.2;8.30000019;0.0;f;1.0
16342;;APROVADO;86869d933f02147f8554a94505c7dbac;0.0;92127264.0;57576582;9.1;10.0;0.0;f;1.0
16343;;APROVADO;86869d933f02147f8554a94505c7dbac;0.0;92127264.0;57576582;9.1;8.10000038;0.0;f;2.0
16344;;APROVADO POR NOTA;29b2a956b3bdc497a167bfe3a1047e95;0.0;92127264.0;57576582;5.1;6.599999900000001;0.0;f;1.0
16345;;APROVADO POR NOTA;29b2a956b3bdc497a167bfe3a1047e95;0.0;92127264.0;57576582;5.1;3.5999999;0.0;f;2.0
16346;;APROVADO POR NOTA;7029313cb809752c9d8df989130b0284;0.0;92127264.0;57576582;5.3;7.599999900000001;0.0;f;1.0
16347;;APROVADO POR NOTA;7029313cb809752c9d8df989130b0284;0.0;92127264.0;57576582;5.3;3.0;0.0;f;2.0
